mat_ID,material,x_sec,locs_left,locs_center,locs_right,Delta_x
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",16.266300000000037,16.404525000000035,16.542750000000034,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",16.542750000000034,16.680975000000032,16.81920000000003,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",16.81920000000003,16.95742500000003,17.095650000000028,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",17.095650000000028,17.137237500000026,17.178825000000025,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",17.178825000000025,17.220412500000023,17.26200000000002,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",17.26200000000002,17.30358750000002,17.34517500000002,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",17.34517500000002,17.386762500000017,17.428350000000016,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",17.428350000000016,17.566575000000014,17.704800000000013,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",17.704800000000013,17.84302500000001,17.98125000000001,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",17.98125000000001,18.11947500000001,18.257700000000007,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",18.257700000000007,18.395925000000005,18.534150000000004,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",18.534150000000004,18.575737500000002,18.617325,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",18.617325,18.6589125,18.700499999999998,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",18.700499999999998,18.742087499999997,18.783674999999995,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",18.783674999999995,18.825262499999994,18.866849999999992,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",18.866849999999992,19.00507499999999,19.14329999999999,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",19.14329999999999,19.281524999999988,19.419749999999986,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",19.419749999999986,19.557974999999985,19.696199999999983,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",19.696199999999983,19.83442499999998,19.97264999999998,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",19.97264999999998,20.01423749999998,20.055824999999977,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",20.055824999999977,20.097412499999976,20.138999999999974,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",20.138999999999974,20.180587499999973,20.22217499999997,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",20.22217499999997,20.26376249999997,20.30534999999997,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",20.30534999999997,20.443574999999967,20.581799999999966,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",20.581799999999966,20.720024999999964,20.858249999999963,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",20.858249999999963,20.99647499999996,21.13469999999996,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",21.13469999999996,21.272924999999958,21.411149999999957,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",21.411149999999957,21.452737499999955,21.494324999999954,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",21.494324999999954,21.535912499999952,21.57749999999995,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",21.57749999999995,21.61908749999995,21.660674999999948,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",21.660674999999948,21.702262499999946,21.743849999999945,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",21.743849999999945,21.882074999999944,22.020299999999942,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",22.020299999999942,22.15852499999994,22.29674999999994,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",22.29674999999994,22.434974999999937,22.573199999999936,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",22.573199999999936,22.711424999999934,22.849649999999933,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",22.849649999999933,22.89123749999993,22.93282499999993,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",22.93282499999993,22.97441249999993,23.015999999999927,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",23.015999999999927,23.057587499999926,23.099174999999924,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",23.099174999999924,23.140762499999923,23.18234999999992,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",23.18234999999992,23.32057499999992,23.45879999999992,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",23.45879999999992,23.597024999999917,23.735249999999915,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",23.735249999999915,23.873474999999914,24.011699999999912,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",24.011699999999912,24.14992499999991,24.28814999999991,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.28814999999991,24.30894374999991,24.329737499999908,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.329737499999908,24.350531249999907,24.371324999999906,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.371324999999906,24.392118749999906,24.412912499999905,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.412912499999905,24.433706249999904,24.454499999999904,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.454499999999904,24.475293749999903,24.496087499999902,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.496087499999902,24.5168812499999,24.5376749999999,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.5376749999999,24.5584687499999,24.5792624999999,0.0415875
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",24.5792624999999,24.6000562499999,24.620849999999898,0.0415875
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",24.620849999999898,24.759074999999896,24.897299999999895,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",24.897299999999895,25.035524999999893,25.17374999999989,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",25.17374999999989,25.31197499999989,25.45019999999989,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",25.45019999999989,25.588424999999887,25.726649999999886,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",25.726649999999886,25.768237499999884,25.809824999999883,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",25.809824999999883,25.85141249999988,25.89299999999988,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",25.89299999999988,25.93458749999988,25.976174999999877,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",25.976174999999877,26.017762499999876,26.059349999999874,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",26.059349999999874,26.197574999999873,26.33579999999987,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",26.33579999999987,26.47402499999987,26.612249999999868,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",26.612249999999868,26.750474999999867,26.888699999999865,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",26.888699999999865,27.026924999999864,27.165149999999862,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",27.165149999999862,27.20673749999986,27.24832499999986,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",27.24832499999986,27.289912499999858,27.331499999999856,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",27.331499999999856,27.373087499999855,27.414674999999853,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",27.414674999999853,27.456262499999852,27.49784999999985,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",27.49784999999985,27.63607499999985,27.774299999999847,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",27.774299999999847,27.912524999999846,28.050749999999844,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",28.050749999999844,28.188974999999843,28.32719999999984,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",28.32719999999984,28.46542499999984,28.60364999999984,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",28.60364999999984,28.645237499999837,28.686824999999835,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",28.686824999999835,28.728412499999834,28.769999999999833,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",28.769999999999833,28.81158749999983,28.85317499999983,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",28.85317499999983,28.89476249999983,28.936349999999827,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",28.936349999999827,29.074574999999825,29.212799999999824,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",29.212799999999824,29.351024999999822,29.48924999999982,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",29.48924999999982,29.62747499999982,29.765699999999818,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",29.765699999999818,29.903924999999816,30.042149999999815,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",30.042149999999815,30.083737499999813,30.125324999999812,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",30.125324999999812,30.16691249999981,30.20849999999981,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",30.20849999999981,30.250087499999808,30.291674999999806,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",30.291674999999806,30.333262499999805,30.374849999999803,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",30.374849999999803,30.5130749999998,30.6512999999998,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",30.6512999999998,30.7895249999998,30.927749999999797,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",30.927749999999797,31.065974999999796,31.204199999999794,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",31.204199999999794,31.342424999999793,31.48064999999979,0.27645000000000003
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",31.48064999999979,31.52223749999979,31.563824999999788,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",31.563824999999788,31.605412499999787,31.646999999999785,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",31.646999999999785,31.688587499999784,31.730174999999782,0.083175
0,water,"['0.2', '0.2', '1.666666667', '0.17', '0.03', '0', '0', '0', '0', '1.1', '1.1', '0.303030303', '1.1', '0', '0', '0', '0', '0']",31.730174999999782,31.77176249999978,31.81334999999978,0.083175
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",31.81334999999978,31.951574999999778,32.08979999999978,0.27645000000000003
1,U_fuel,"['0.2', '0.2', '1.666666667', '0.185', '0.015', '0', '0', '0', '1', '1', '1', '0.333333333', '0.8', '0', '0.2', '0.18', '1.4', '0']",32.08979999999978,32.228024999999775,32.36624999999977,0.27645000000000003
